sale_id,date_key,product_key,customer_key,store_key,units,unit_price,cost,sales_amount
4670,20240409,5,104,6,10,90.27,54.0,902.7
4671,20240805,28,192,3,5,136.3,75.86,681.5
4672,20240617,44,186,3,1,165.53,98.76,165.53
4673,20241019,7,159,1,5,73.6,54.3,368.0
4674,20240307,1,145,6,3,270.44,228.72,811.32
4675,20240121,42,348,7,3,173.96,146.31,521.88
4676,20240712,27,157,5,7,305.88,236.66,2141.16
4677,20240404,10,12,7,2,187.09,149.18,374.18
4678,20240915,36,289,3,4,62.63,50.87,250.52
4679,20240204,18,267,5,4,436.94,309.57,1747.76
4680,20240729,15,152,7,1,257.28,159.15,257.28
4681,20241228,14,252,4,8,164.32,122.97,1314.56
4682,20240204,27,377,5,8,13.1,7.76,104.8
4683,20240420,7,370,2,6,300.93,240.66,1805.58
4684,20241105,17,316,5,1,392.34,264.29,392.34
4685,20240714,14,234,7,8,326.78,205.85,2614.24
4686,20240305,3,12,7,5,394.92,317.14,1974.6
4687,20240319,35,205,3,3,81.72,47.67,245.16
4688,20241006,1,328,5,10,485.99,409.42,4859.9
4689,20241111,44,338,5,9,109.61,91.54,986.49
4690,20240511,5,310,8,5,137.06,100.42,685.3
4691,20240622,17,395,7,5,258.6,197.48,1293.0
4692,20241013,5,207,7,10,7.57,4.25,75.7
4693,20240305,17,44,7,2,224.01,152.58,448.02
4694,20240316,28,199,3,5,101.88,83.07,509.4
4695,20241010,4,128,4,6,375.76,207.97,2254.56
4696,20240309,24,335,4,4,380.09,242.19,1520.36
4697,20241009,35,311,4,4,309.79,203.27,1239.16
4698,20240630,21,170,8,2,213.73,160.84,427.46
4699,20241228,6,156,8,3,158.57,120.74,475.71
4700,20240113,32,64,8,4,414.59,236.13,1658.36
4701,20241212,9,18,5,9,256.01,157.51,2304.09
4702,20240323,1,126,2,4,250.75,200.01,1003.0
4703,20240113,20,97,2,2,61.15,37.15,122.3
4704,20240921,13,107,3,9,113.1,71.93,1017.9
4705,20240713,2,400,6,4,183.44,109.82,733.76
4706,20241102,35,273,3,10,350.93,272.43,3509.3
4707,20240209,27,221,6,2,423.41,236.32,846.82
4708,20240130,41,72,8,1,496.47,318.03,496.47
4709,20240726,22,337,3,10,216.58,153.71,2165.8
4710,20241118,20,258,8,1,229.34,126.55,229.34
4711,20240528,38,206,5,1,384.2,321.27,384.2
4712,20241018,4,187,7,7,164.01,132.98,1148.07
4713,20241127,17,222,1,4,272.56,202.84,1090.24
4714,20241114,36,336,3,5,340.12,231.87,1700.6
4715,20240705,14,289,8,5,121.94,72.75,609.7
4716,20240912,40,194,8,3,143.4,102.69,430.2
4717,20240711,13,268,5,5,181.31,112.73,906.55
4718,20240903,19,372,1,3,290.95,215.71,872.85
4719,20240726,41,131,1,3,138.86,82.44,416.58
4720,20240711,11,361,4,3,108.04,82.67,324.12
4721,20240608,44,243,8,2,79.01,51.11,158.02
4722,20240826,2,75,4,6,405.61,284.17,2433.66
4723,20241001,12,387,8,6,443.56,265.49,2661.36
4724,20241202,27,275,5,1,452.84,283.88,452.84
4725,20240812,27,155,2,5,411.71,282.05,2058.55
4726,20240206,41,86,5,8,72.96,50.16,583.68
4727,20240803,44,367,3,1,53.39,45.38,53.39
4728,20240425,31,330,2,4,252.09,164.02,1008.36
4729,20240110,30,18,6,10,263.11,151.37,2631.1
4730,20240127,15,255,2,5,367.75,260.1,1838.75
4731,20240804,37,46,8,1,115.33,74.57,115.33
4732,20241211,29,118,7,6,465.82,378.87,2794.92
4733,20240704,2,228,7,5,158.42,97.13,792.1
4734,20240611,38,100,1,3,291.02,234.77,873.06
4735,20240202,17,205,8,1,432.79,324.19,432.79
4736,20240904,22,172,4,9,264.11,160.16,2376.99
4737,20240121,22,233,6,9,378.01,253.86,3402.09
4738,20241103,37,321,2,7,375.77,262.19,2630.39
4739,20241025,13,63,7,1,396.06,279.83,396.06
4740,20241228,18,319,3,9,406.47,271.98,3658.23
4741,20240414,2,89,6,5,199.27,144.55,996.35
4742,20240229,16,14,3,5,184.96,141.5,924.8
4743,20240419,4,179,8,9,402.73,282.66,3624.57
4744,20241019,27,121,6,5,291.96,213.34,1459.8
4745,20240321,41,74,4,3,305.82,247.07,917.46
4746,20241120,21,170,4,3,208.9,146.09,626.7
4747,20240226,42,348,1,10,104.8,70.73,1048.0
4748,20240118,44,235,3,6,231.18,144.33,1387.08
4749,20240321,3,292,7,6,484.98,285.85,2909.88
4750,20241002,24,60,7,6,148.98,95.0,893.88
4751,20240808,24,31,8,3,139.64,93.82,418.92
4752,20240509,18,135,1,5,69.74,54.35,348.7
4753,20240828,38,310,3,10,243.18,149.61,2431.8
4754,20240825,18,355,7,2,147.82,112.44,295.64
4755,20240722,3,41,3,10,345.13,198.0,3451.3
4756,20240707,25,191,2,3,71.89,42.96,215.67
4757,20240207,10,159,3,3,127.42,82.56,382.26
4758,20240405,16,298,8,1,35.62,24.61,35.62
4759,20240712,23,83,7,7,25.53,15.43,178.71
4760,20240219,33,194,1,4,408.0,238.11,1632.0
4761,20240623,13,340,7,5,453.41,326.34,2267.05
4762,20240212,18,186,5,6,383.12,258.07,2298.72
4763,20241015,4,313,7,7,433.26,292.35,3032.82
4764,20240207,18,249,5,10,47.87,30.75,478.7
4765,20240203,27,239,6,6,449.58,297.34,2697.48
4766,20240821,28,104,5,2,235.69,142.64,471.38
4767,20240321,14,397,6,8,385.48,243.31,3083.84
4768,20240508,3,100,7,1,309.8,220.79,309.8
4769,20240425,26,373,5,9,178.19,125.92,1603.71
4770,20240320,30,396,1,3,136.08,111.83,408.24
4771,20241005,4,205,1,8,63.47,50.76,507.76
4772,20240910,23,348,4,2,209.26,115.54,418.52
4773,20240328,5,287,4,5,249.58,154.47,1247.9
4774,20240908,21,296,7,7,491.64,401.33,3441.48
4775,20240918,29,28,1,7,23.46,15.12,164.22
4776,20240716,33,55,8,1,297.12,206.0,297.12
4777,20240730,33,28,1,1,264.87,199.31,264.87
4778,20241208,35,13,4,10,16.33,11.64,163.3
4779,20240615,11,335,4,6,168.22,92.77,1009.32
4780,20240521,39,71,5,9,214.35,131.18,1929.15
4781,20240716,16,3,1,1,249.66,144.84,249.66
4782,20241101,17,376,7,5,120.56,72.37,602.8
4783,20240916,36,112,2,6,21.88,13.0,131.28
4784,20240128,15,327,7,10,150.45,110.86,1504.5
4785,20240617,4,385,5,8,419.0,281.56,3352.0
4786,20240927,33,210,8,7,404.89,230.77,2834.23
4787,20240322,30,371,8,3,94.47,54.29,283.41
4788,20241227,27,388,7,10,324.92,271.34,3249.2
4789,20241022,7,58,4,4,462.21,275.68,1848.84
4790,20241105,29,59,4,3,90.19,56.47,270.57
4791,20240130,9,148,6,8,68.69,49.61,549.52
4792,20240731,25,224,6,10,15.96,9.67,159.6
4793,20240712,23,315,7,9,90.34,55.04,813.06
4794,20240817,35,74,4,2,407.91,233.23,815.82
4795,20241107,44,78,4,9,407.92,344.38,3671.28
4796,20240509,9,123,1,4,272.52,199.43,1090.08
4797,20240714,6,109,2,3,170.11,120.59,510.33
4798,20240905,26,377,7,10,404.36,330.2,4043.6
4799,20241002,43,159,8,10,101.53,73.95,1015.3
4800,20241008,8,348,5,4,74.23,46.69,296.92
4801,20240503,22,23,3,1,49.16,34.0,49.16
4802,20241231,19,41,1,3,426.41,295.62,1279.23
4803,20240104,15,322,1,6,358.85,240.22,2153.1
4804,20240629,30,100,6,1,314.17,243.82,314.17
4805,20240810,14,34,6,3,365.1,212.82,1095.3
4806,20240123,23,238,3,2,76.02,45.44,152.04
4807,20240614,39,59,2,10,195.47,129.33,1954.7
4808,20240806,18,25,1,4,407.99,233.11,1631.96
4809,20240810,1,163,6,4,458.8,388.25,1835.2
4810,20240213,40,221,5,5,258.98,180.96,1294.9
4811,20240411,13,211,3,1,65.42,36.96,65.42
4812,20240330,35,234,6,6,489.37,358.4,2936.22
4813,20240822,35,10,7,10,200.54,157.29,2005.4
4814,20240430,24,117,5,9,162.9,109.52,1466.1
4815,20240728,4,138,3,3,64.4,44.7,193.2
4816,20240924,43,118,1,1,11.25,8.55,11.25
4817,20241018,31,224,7,8,303.82,188.41,2430.56
4818,20240308,20,92,5,9,308.15,224.73,2773.35
4819,20241126,39,253,3,10,120.95,89.42,1209.5
4820,20240301,36,375,1,6,85.18,67.41,511.08
4821,20240109,35,265,7,5,266.36,217.7,1331.8
4822,20240117,8,156,8,8,220.53,183.54,1764.24
4823,20240314,29,174,4,7,155.31,91.31,1087.17
4824,20241115,13,235,3,8,113.03,89.85,904.24
4825,20240317,4,290,5,3,430.36,323.9,1291.08
4826,20240910,16,121,7,10,491.99,325.31,4919.9
4827,20240602,5,16,5,1,181.01,149.67,181.01
4828,20240115,5,282,1,1,350.57,283.27,350.57
4829,20240611,33,265,2,7,433.45,339.09,3034.15
4830,20240111,23,41,1,6,18.33,10.4,109.98
4831,20240623,18,251,4,6,454.49,274.1,2726.94
4832,20240723,9,29,4,10,252.08,208.09,2520.8
4833,20240709,35,258,5,9,280.59,237.01,2525.31
4834,20240413,29,298,7,8,272.24,172.38,2177.92
4835,20241007,27,7,1,2,125.25,79.31,250.5
4836,20240806,9,291,8,1,392.21,287.53,392.21
4837,20240403,6,49,3,2,367.51,210.53,735.02
4838,20240608,6,107,5,7,52.42,38.19,366.94
4839,20240209,2,282,2,8,283.58,238.38,2268.64
4840,20241203,44,143,3,8,478.73,305.95,3829.84
4841,20241002,17,391,7,2,436.22,337.12,872.44
4842,20240415,30,383,1,3,314.82,222.73,944.46
4843,20240904,45,395,4,4,103.35,65.75,413.4
4844,20240905,43,42,5,7,176.88,119.17,1238.16
4845,20240811,15,71,5,1,79.43,56.82,79.43
4846,20240120,23,74,4,9,411.86,320.62,3706.74
4847,20241117,21,235,4,1,390.44,278.09,390.44
4848,20241215,2,173,8,6,455.63,377.05,2733.78
4849,20241222,35,299,2,10,36.38,21.29,363.8
4850,20241224,26,113,4,2,482.53,404.03,965.06
4851,20241205,17,80,3,7,483.38,345.71,3383.66
4852,20240927,26,260,7,6,338.83,226.18,2032.98
4853,20240121,34,247,7,9,441.47,252.88,3973.23
4854,20240619,1,277,7,6,222.03,141.85,1332.18
4855,20240330,30,125,1,9,160.14,109.12,1441.26
4856,20240321,39,211,1,5,81.41,67.66,407.05
4857,20241031,33,372,4,2,20.63,16.03,41.26
4858,20241024,28,245,4,7,25.79,14.64,180.53
4859,20240710,5,373,1,10,347.33,225.2,3473.3
4860,20240926,34,174,8,5,171.6,119.68,858.0
4861,20240217,34,18,8,9,31.76,25.57,285.84
4862,20240322,23,305,4,9,60.54,47.4,544.86
4863,20241110,27,185,7,7,334.32,205.55,2340.24
4864,20240614,28,17,5,8,469.65,265.42,3757.2
4865,20240719,6,56,6,6,206.95,122.04,1241.7
4866,20240618,12,126,7,9,389.94,273.34,3509.46
4867,20240314,36,77,1,4,486.92,280.93,1947.68
4868,20241029,44,274,2,6,355.61,222.23,2133.66
4869,20241004,13,245,4,1,362.89,289.01,362.89
4870,20240907,19,132,8,2,309.87,207.79,619.74
4871,20240509,42,34,5,6,488.95,415.04,2933.7
4872,20240823,8,32,4,8,153.4,119.16,1227.2
4873,20241214,12,379,1,1,392.58,247.12,392.58
4874,20240825,3,139,5,1,210.46,116.23,210.46
4875,20240629,11,43,3,1,81.93,58.02,81.93
4876,20240408,29,285,3,6,370.99,282.6,2225.94
4877,20240710,16,348,8,4,415.55,287.11,1662.2
4878,20240516,45,49,5,1,432.48,355.48,432.48
4879,20240811,41,378,2,8,461.33,360.02,3690.64
4880,20240117,41,290,1,6,373.73,263.88,2242.38
4881,20240310,33,101,4,1,266.17,147.9,266.17
4882,20241015,32,311,1,7,469.65,305.96,3287.55
4883,20240519,23,168,4,10,108.74,75.94,1087.4
4884,20240607,45,255,4,5,43.27,27.05,216.35
4885,20240718,5,51,8,10,218.65,175.2,2186.5
4886,20240609,33,98,3,5,293.2,198.6,1466.0
4887,20241004,7,310,3,1,341.59,208.76,341.59
4888,20240330,16,323,5,2,408.63,320.26,817.26
4889,20241004,12,5,6,1,18.24,13.36,18.24
4890,20240317,28,86,1,4,402.01,244.87,1608.04
4891,20240515,36,244,1,4,302.06,214.41,1208.24
4892,20240803,4,363,2,5,476.71,361.52,2383.55
4893,20241120,28,270,7,5,177.21,121.31,886.05
4894,20240326,10,283,2,9,310.4,198.88,2793.6
4895,20240802,4,156,8,1,384.44,290.98,384.44
4896,20240124,19,22,4,9,260.62,197.08,2345.58
4897,20240128,27,307,8,3,82.17,45.61,246.51
4898,20241007,10,320,2,10,29.65,18.39,296.5
4899,20240920,18,178,4,2,60.14,44.74,120.28
4900,20240517,43,203,2,2,249.98,154.3,499.96
4901,20240816,16,95,7,2,321.61,269.77,643.22
4902,20240519,45,182,5,3,287.41,172.11,862.23
4903,20240411,38,97,1,10,357.89,277.17,3578.9
4904,20240606,17,169,6,5,24.3,20.64,121.5
4905,20240424,26,54,8,2,72.49,47.41,144.98
4906,20241025,32,243,6,7,381.76,279.04,2672.32
4907,20240530,21,100,7,6,391.69,227.85,2350.14
4908,20240427,19,290,3,8,352.64,259.74,2821.12
4909,20240715,15,208,4,8,373.99,316.49,2991.92
4910,20241004,7,359,7,8,481.9,405.69,3855.2
4911,20240410,2,89,5,2,472.39,318.17,944.78
4912,20241209,16,110,5,5,324.02,257.98,1620.1
4913,20240618,36,98,7,7,163.07,130.13,1141.49
4914,20240829,11,253,5,6,11.98,7.77,71.88
4915,20241216,9,43,2,10,317.65,253.11,3176.5
4916,20240606,15,275,2,10,218.5,130.82,2185.0
4917,20240314,27,328,7,9,77.78,65.62,700.02
4918,20240930,10,270,2,3,111.55,90.27,334.65
4919,20240103,10,54,6,6,468.58,329.5,2811.48
4920,20240616,6,198,4,9,37.78,25.15,340.02
4921,20241224,15,214,5,3,394.8,329.18,1184.4
4922,20240531,10,157,2,8,451.51,257.96,3612.08
4923,20240907,38,187,3,3,345.73,241.84,1037.19
4924,20240711,41,305,6,2,35.36,24.61,70.72
4925,20240319,17,334,2,3,423.7,281.51,1271.1
4926,20240426,4,121,3,10,328.38,191.7,3283.8
4927,20240710,4,132,8,10,142.13,88.89,1421.3
4928,20240208,15,84,2,9,316.68,267.57,2850.12
4929,20240531,21,161,5,3,72.59,57.52,217.77
4930,20240531,24,219,2,8,355.29,284.76,2842.32
4931,20241101,14,286,6,3,451.98,317.68,1355.94
4932,20240215,16,108,2,2,263.23,197.04,526.46
4933,20241104,13,87,5,3,476.29,334.12,1428.87
4934,20240530,24,14,4,2,221.86,167.11,443.72
4935,20240826,32,38,6,7,429.5,347.48,3006.5
4936,20240722,2,21,1,7,387.96,241.61,2715.72
4937,20240419,22,83,5,1,48.77,40.74,48.77
4938,20241206,30,279,5,2,456.76,376.41,913.52
4939,20240323,31,310,2,5,455.66,307.93,2278.3
4940,20240114,26,390,3,2,178.95,150.86,357.9
4941,20241001,24,219,6,9,397.75,324.07,3579.75
4942,20240815,31,182,5,5,116.2,65.31,581.0
4943,20241121,18,360,5,5,20.04,11.28,100.2
4944,20240616,26,59,8,1,107.93,82.26,107.93
4945,20240107,15,253,4,8,244.57,192.01,1956.56
4946,20240108,20,328,7,8,33.59,20.98,268.72
4947,20240607,6,202,8,8,84.2,58.91,673.6
4948,20240401,16,105,5,6,475.47,338.43,2852.82
4949,20241203,7,249,2,3,249.45,170.54,748.35
4950,20240213,11,399,4,1,412.43,235.39,412.43
4951,20241118,19,95,1,4,107.28,66.05,429.12
4952,20240320,23,226,6,6,48.82,38.78,292.92
4953,20240213,43,21,3,2,391.37,223.83,782.74
4954,20240410,2,94,8,1,177.67,130.88,177.67
4955,20240222,41,307,6,3,232.6,172.18,697.8
4956,20240526,15,199,4,1,496.1,415.21,496.1
4957,20240430,33,80,2,1,161.68,136.82,161.68
4958,20240712,31,135,1,5,239.21,199.38,1196.05
4959,20240715,44,49,6,8,319.23,227.42,2553.84
4960,20240101,5,312,7,5,49.09,27.61,245.45
4961,20240215,44,378,3,1,359.63,227.71,359.63
4962,20240229,3,43,1,4,228.61,158.35,914.44
4963,20240312,40,96,3,1,91.63,51.47,91.63
4964,20240204,30,343,7,7,218.12,122.39,1526.84
4965,20240425,22,352,5,3,233.03,150.82,699.09
4966,20240720,18,307,1,4,322.16,214.62,1288.64
4967,20240423,5,287,1,10,468.88,339.59,4688.8
4968,20240430,37,345,1,6,383.71,318.42,2302.26
4969,20240620,33,150,7,8,194.31,129.67,1554.48
4970,20240719,43,358,7,4,484.98,273.74,1939.92
4971,20240501,33,355,4,10,396.46,282.28,3964.6
4972,20240322,44,92,6,8,18.84,12.39,150.72
4973,20240529,40,30,1,6,62.71,51.44,376.26
4974,20240109,20,209,5,6,112.92,76.72,677.52
4975,20240629,32,304,3,7,46.33,29.95,324.31
4976,20241210,12,340,7,2,245.29,188.18,490.58
4977,20240525,36,57,4,3,173.66,121.21,520.98
4978,20240209,28,151,7,7,486.6,348.66,3406.2
4979,20240915,20,308,5,5,239.0,142.35,1195.0
4980,20240216,29,25,4,8,110.02,72.89,880.16
4981,20240311,13,290,8,6,485.51,273.79,2913.06
4982,20240223,29,117,8,1,259.37,201.39,259.37
4983,20241119,22,9,4,7,41.16,25.67,288.12
4984,20241225,15,97,3,7,45.03,26.39,315.21
4985,20240727,44,297,6,4,339.27,246.6,1357.08
4986,20240814,3,349,2,8,249.92,180.9,1999.36
4987,20240824,35,33,4,4,313.99,202.44,1255.96
4988,20240811,10,186,7,2,425.58,356.94,851.16
4989,20240718,11,81,8,2,342.28,253.51,684.56
4990,20241227,7,274,4,10,431.59,357.32,4315.9
4991,20240925,5,313,4,4,372.63,238.55,1490.52
4992,20240202,6,385,7,5,338.83,242.45,1694.15
4993,20240523,38,142,2,4,71.68,48.32,286.72
4994,20241222,42,120,1,8,244.0,164.45,1952.0
4995,20240527,27,124,1,7,219.38,123.8,1535.66
4996,20240315,1,305,1,9,272.64,167.92,2453.76
4997,20241113,39,179,8,9,198.62,161.04,1787.58
4998,20240816,28,10,1,10,312.12,251.24,3121.2
4999,20240724,24,380,3,4,199.27,115.88,797.08
5000,20240602,43,42,5,6,281.02,156.09,1686.12
5001,20240215,19,372,5,4,200.46,116.39,801.84
5002,20240520,17,65,7,8,451.37,334.75,3610.96
5003,20240609,36,216,8,8,189.84,118.07,1518.72
5004,20241206,24,125,4,3,366.81,285.67,1100.43
5005,20240422,33,275,2,9,308.8,170.38,2779.2
5006,20240224,32,162,1,3,195.83,149.76,587.49
5007,20240605,38,147,8,10,404.78,330.27,4047.8
5008,20241230,15,191,3,9,464.15,261.52,4177.35
5009,20240625,4,389,8,1,381.44,309.05,381.44
5010,20240518,22,99,3,4,474.55,391.67,1898.2
5011,20240901,30,88,7,4,220.97,157.05,883.88
5012,20240825,37,27,6,9,457.3,290.55,4115.7
5013,20240419,13,296,6,8,438.73,315.38,3509.84
5014,20241220,34,272,6,1,382.38,245.94,382.38
5015,20240805,38,244,3,9,418.42,347.27,3765.78
5016,20240122,37,10,1,3,366.42,261.29,1099.26
5017,20240529,37,317,1,4,258.59,204.19,1034.36
5018,20241203,45,324,4,2,278.45,204.1,556.9
5019,20240523,30,379,8,2,211.75,134.78,423.5
5020,20240726,17,372,6,6,333.82,233.69,2002.92
5021,20240812,20,106,6,1,165.77,134.93,165.77
5022,20240914,34,285,3,1,371.13,246.75,371.13
5023,20241115,11,162,4,8,255.03,166.38,2040.24
5024,20240224,28,239,4,4,179.83,150.5,719.32
5025,20240708,26,133,2,7,77.88,50.64,545.16
5026,20240714,30,263,5,10,131.49,106.22,1314.9
5027,20240225,19,382,3,1,321.9,194.26,321.9
5028,20240903,34,261,4,8,188.08,148.12,1504.64
5029,20240213,4,369,5,2,21.42,15.73,42.84
5030,20240615,34,373,1,8,168.22,98.59,1345.76
5031,20240430,37,48,8,4,186.35,106.07,745.4
5032,20240226,40,386,2,2,120.98,77.37,241.96
5033,20241027,42,328,6,3,146.73,109.64,440.19
5034,20240330,16,171,7,4,353.94,232.9,1415.76
5035,20240403,3,241,2,8,374.4,236.38,2995.2
5036,20241108,30,247,2,7,479.65,347.53,3357.55
5037,20241117,5,315,4,8,63.45,53.03,507.6
5038,20240113,13,322,7,1,159.3,93.44,159.3
5039,20240411,32,41,6,10,43.14,32.07,431.4
5040,20240916,27,1,4,5,308.59,254.19,1542.95
5041,20241011,28,99,7,2,13.11,9.34,26.22
5042,20241231,34,211,4,10,106.65,89.51,1066.5
5043,20240722,8,340,8,8,295.56,215.57,2364.48
5044,20240103,36,262,7,1,182.58,137.26,182.58
5045,20241115,27,55,2,5,274.47,216.11,1372.35
5046,20240228,19,287,4,10,321.92,196.34,3219.2
5047,20240214,21,188,1,7,420.28,301.79,2941.96
5048,20240903,23,148,2,2,199.47,146.47,398.94
5049,20240808,25,309,1,8,143.05,83.83,1144.4
5050,20240122,16,119,1,2,271.71,186.57,543.42
5051,20240302,11,248,1,4,39.49,30.85,157.96
5052,20240803,8,73,6,2,25.75,14.48,51.5
5053,20240403,16,153,4,7,228.86,154.26,1602.02
5054,20240907,12,224,4,10,112.95,67.06,1129.5
5055,20240530,24,250,7,1,8.57,5.17,8.57
5056,20240803,42,368,7,7,341.29,240.19,2389.03
5057,20240622,5,117,5,3,409.0,228.57,1227.0
5058,20240513,14,359,4,8,78.2,52.98,625.6
5059,20240505,3,327,6,2,284.13,158.46,568.26
5060,20240912,44,144,4,4,492.07,407.27,1968.28
5061,20240707,32,57,4,3,138.03,112.48,414.09
5062,20240805,11,104,3,9,366.75,225.0,3300.75
5063,20240730,19,264,2,1,85.24,48.56,85.24
5064,20240316,33,316,2,6,466.39,291.58,2798.34
5065,20241130,44,245,6,2,5.21,2.91,10.42
5066,20240725,26,290,7,6,150.89,116.25,905.34
5067,20240919,13,41,4,8,488.33,352.66,3906.64
5068,20241118,32,203,1,8,336.99,240.33,2695.92
5069,20241204,31,350,5,1,109.86,88.5,109.86
5070,20240901,29,156,8,8,396.73,314.53,3173.84
5071,20241015,3,360,5,3,449.55,302.4,1348.65
5072,20240621,32,50,1,7,246.2,180.49,1723.4
5073,20240927,1,392,1,10,82.23,56.13,822.3
5074,20240427,41,315,5,2,133.0,98.05,266.0
5075,20240917,40,251,7,4,471.84,280.96,1887.36
5076,20240201,26,247,1,9,84.75,54.24,762.75
5077,20241130,30,375,7,2,159.39,99.71,318.78
5078,20240330,4,151,7,3,77.04,46.24,231.12
5079,20240828,40,66,1,6,57.27,38.61,343.62
5080,20240105,13,368,2,10,263.4,202.28,2634.0
5081,20240226,12,42,1,3,201.37,134.68,604.11
5082,20241227,32,264,5,4,27.85,23.53,111.4
5083,20241101,43,107,2,8,76.87,49.25,614.96
5084,20240322,23,372,8,2,23.64,19.73,47.28
5085,20240217,23,390,1,4,17.17,10.44,68.68
5086,20241025,25,190,6,4,93.34,60.32,373.36
5087,20241228,14,214,7,5,373.11,223.58,1865.55
5088,20240302,27,182,2,6,12.31,7.65,73.86
5089,20240831,44,171,3,3,155.72,92.99,467.16
5090,20240413,18,375,7,4,284.57,209.86,1138.28
5091,20240929,35,115,1,10,373.13,227.68,3731.3
5092,20240602,35,384,4,9,340.56,196.01,3065.04
5093,20240215,39,261,3,10,494.27,311.35,4942.7
5094,20240428,33,385,1,7,141.44,106.58,990.08
5095,20240716,42,245,4,6,5.07,3.44,30.42
5096,20241019,33,328,4,3,23.92,14.28,71.76
5097,20240108,44,196,3,2,53.27,30.31,106.54
5098,20241216,33,185,7,6,487.74,374.98,2926.44
5099,20240825,38,103,1,5,287.17,218.6,1435.85
5100,20241116,41,85,4,8,400.69,275.86,3205.52
5101,20241206,45,16,2,1,492.61,348.93,492.61
5102,20240226,27,154,7,9,422.91,263.11,3806.19
5103,20240204,32,396,5,2,206.77,143.83,413.54
5104,20241011,44,376,6,4,438.56,337.07,1754.24
5105,20240309,18,277,1,4,219.71,171.69,878.84
5106,20240224,6,146,4,10,61.41,40.05,614.1
5107,20240620,40,209,1,8,276.33,208.26,2210.64
5108,20241130,29,303,3,1,458.29,318.94,458.29
5109,20241018,20,1,8,9,393.35,303.59,3540.15
5110,20240708,33,370,6,7,203.95,154.44,1427.65
5111,20240312,2,349,1,1,428.16,331.87,428.16
5112,20240503,22,389,3,8,234.77,140.74,1878.16
5113,20240908,12,38,7,1,343.86,222.35,343.86
5114,20240227,13,380,2,5,169.9,106.95,849.5
5115,20240710,44,246,7,2,101.38,69.36,202.76
5116,20240105,25,223,3,1,160.17,110.43,160.17
5117,20240428,7,72,4,6,438.21,328.74,2629.26
5118,20240331,17,197,8,7,494.94,356.79,3464.58
5119,20240906,11,146,6,5,135.64,98.2,678.2
5120,20241130,41,396,3,4,86.85,64.26,347.4
5121,20240223,14,136,1,6,40.19,25.39,241.14
5122,20241018,17,88,2,2,378.14,233.63,756.28
5123,20240828,16,379,4,1,266.36,163.69,266.36
5124,20241220,8,76,2,2,280.27,219.69,560.54
5125,20241129,36,362,8,1,27.38,15.86,27.38
5126,20240206,26,386,1,8,45.12,29.09,360.96
5127,20240929,20,123,5,7,457.74,290.24,3204.18
5128,20240804,18,276,8,2,290.48,211.35,580.96
5129,20240211,31,319,3,6,113.51,93.9,681.06
5130,20240404,5,215,5,5,107.69,87.61,538.45
5131,20241205,42,279,1,2,124.25,72.27,248.5
5132,20240717,26,53,6,10,36.56,26.03,365.6
5133,20240503,11,207,8,10,29.63,16.63,296.3
5134,20240427,25,206,7,8,361.39,284.67,2891.12
5135,20241102,39,227,2,9,135.56,89.8,1220.04
5136,20240413,8,378,3,6,195.31,120.01,1171.86
5137,20240228,24,330,6,9,270.99,188.4,2438.91
5138,20240729,27,242,7,6,163.43,111.22,980.58
5139,20241229,37,162,4,2,242.0,201.57,484.0
5140,20240308,26,162,8,2,433.18,242.56,866.36
5141,20240403,34,9,2,9,125.83,105.07,1132.47
5142,20240620,35,221,6,5,396.67,246.06,1983.35
5143,20240314,41,101,4,8,135.65,80.51,1085.2
5144,20240826,17,355,6,2,97.54,75.35,195.08
5145,20240402,32,310,5,5,40.97,28.96,204.85
5146,20240216,12,366,4,1,343.68,281.37,343.68
5147,20240405,38,399,7,3,208.76,148.8,626.28
5148,20241206,43,161,7,2,386.36,271.09,772.72
5149,20241208,14,172,7,3,70.67,43.24,212.01
5150,20240704,26,244,1,7,303.66,253.54,2125.62
5151,20240526,38,173,4,1,11.43,8.57,11.43
5152,20241026,2,112,6,2,120.75,88.2,241.5
5153,20240312,32,283,7,7,306.78,241.44,2147.46
5154,20240827,37,181,3,2,32.74,19.0,65.48
5155,20240905,40,377,6,6,191.73,155.29,1150.38
5156,20240916,9,88,5,9,283.02,198.15,2547.18
5157,20240320,35,178,2,8,365.16,288.72,2921.28
5158,20240919,36,213,8,2,354.3,270.61,708.6
5159,20240811,1,364,4,2,78.35,53.7,156.7
5160,20241116,32,232,5,8,42.21,32.96,337.68
5161,20240304,29,28,3,4,191.3,146.58,765.2
5162,20240812,44,136,1,5,124.2,68.45,621.0
5163,20241030,2,355,4,5,156.32,119.24,781.6
5164,20240411,44,109,6,6,174.53,122.63,1047.18
5165,20240929,26,137,3,5,201.6,161.65,1008.0
5166,20240206,13,61,8,1,261.71,207.51,261.71
5167,20240919,18,288,7,1,9.61,5.78,9.61
5168,20240809,35,56,6,1,152.51,84.88,152.51
5169,20240311,45,148,7,3,135.86,82.72,407.58
5170,20240125,15,285,7,9,121.93,94.17,1097.37
5171,20240929,45,359,6,10,395.37,320.81,3953.7
5172,20240329,29,89,7,5,129.39,98.36,646.95
5173,20240701,9,133,6,1,79.73,63.48,79.73
5174,20240123,27,48,7,1,426.65,309.82,426.65
5175,20241218,37,176,1,9,194.56,136.57,1751.04
5176,20240719,3,400,3,4,96.1,80.83,384.4
5177,20241206,4,122,8,9,376.85,216.38,3391.65
